   1.0000000e+02	   1.3221987e-17	
   1.0549764e+02	   1.1892014e-17	
   1.1129751e+02	   1.0697027e-17	
   1.1741624e+02	   9.6233229e-18	
   1.2387136e+02	   8.6585877e-18	
   1.3068136e+02	   7.7917584e-18	
   1.3786574e+02	   7.0128946e-18	
   1.4544510e+02	   6.3130646e-18	
   1.5344114e+02	   5.6842429e-18	
   1.6187678e+02	   5.1192187e-18	
   1.7077617e+02	   4.6115125e-18	
   1.8016482e+02	   4.1553025e-18	
   1.9006963e+02	   3.7453572e-18	
   2.0051896e+02	   3.3769761e-18	
   2.1154277e+02	   3.0459350e-18	
   2.2317262e+02	   2.7484385e-18	
   2.3544184e+02	   2.4810757e-18	
   2.4838557e+02	   2.2407817e-18	
   2.6204090e+02	   2.0248019e-18	
   2.7644696e+02	   1.8306611e-18	
   2.9164501e+02	   1.6561346e-18	
   3.0767859e+02	   1.4992233e-18	
   3.2459363e+02	   1.3581301e-18	
   3.4243861e+02	   1.2312401e-18	
   3.6126464e+02	   1.1171018e-18	
   3.8112565e+02	   1.0144104e-18	
   4.0207855e+02	   9.2199328e-19	
   4.2418337e+02	   8.3879641e-19	
   4.4750342e+02	   7.6387246e-19	
   4.7210553e+02	   6.9637002e-19	
   4.9806018e+02	   6.3552396e-19	
   5.2544171e+02	   5.8064677e-19	
   5.5432858e+02	   5.3112082e-19	
   5.8480355e+02	   4.8639134e-19	
   6.1695392e+02	   4.4596020e-19	
   6.5087180e+02	   4.0938025e-19	
   6.8665436e+02	   3.7625032e-19	
   7.2440411e+02	   3.4621061e-19	
   7.6422921e+02	   3.1893866e-19	
   8.0624375e+02	   2.9414563e-19	
   8.5056810e+02	   2.7157298e-19	
   8.9732923e+02	   2.5098946e-19	
   9.4666113e+02	   2.3218842e-19	
   9.9870511e+02	   2.1498536e-19	
   1.0536103e+03	   1.9921567e-19	
   1.1115339e+03	   1.8473266e-19	
   1.1726420e+03	   1.7140573e-19	
   1.2371096e+03	   1.5911873e-19	
   1.3051214e+03	   1.4776850e-19	
   1.3768722e+03	   1.3726347e-19	
   1.4525676e+03	   1.2752255e-19	
   1.5324245e+03	   1.1847396e-19	
   1.6166716e+03	   1.1005432e-19	
   1.7055503e+03	   1.0220774e-19	
   1.7993153e+03	   9.4885079e-20	
   1.8982351e+03	   8.8043226e-20	
   2.0025931e+03	   8.1644475e-20	
   2.1126884e+03	   7.5655973e-20	
   2.2288363e+03	   7.0049214e-20	
   2.3513696e+03	   6.4799584e-20	
   2.4806394e+03	   5.9885947e-20	
   2.6170159e+03	   5.5290272e-20	
   2.7608899e+03	   5.0997283e-20	
   2.9126736e+03	   4.6994141e-20	
   3.0728018e+03	   4.3270151e-20	
   3.2417332e+03	   3.9816479e-20	
   3.4199519e+03	   3.6625898e-20	
   3.6079684e+03	   3.3692530e-20	
   3.8063214e+03	   3.1011596e-20	
   4.0155790e+03	   2.8579147e-20	
   4.2363410e+03	   2.6391768e-20	
   4.4692395e+03	   2.4446230e-20	
   4.7149421e+03	   2.2739070e-20	
   4.9741524e+03	   2.1266108e-20	
   5.2476132e+03	   2.0021909e-20	
   5.5361079e+03	   1.8999274e-20	
   5.8404629e+03	   1.8188844e-20	
   6.1615503e+03	   1.7578950e-20	
   6.5002899e+03	   1.7155798e-20	
   6.8576521e+03	   1.6903997e-20	
   7.2346609e+03	   1.6807352e-20	
   7.6323962e+03	   1.6849767e-20	
   8.0519975e+03	   1.7016076e-20	
   8.4946670e+03	   1.7292690e-20	
   8.9616729e+03	   1.7667984e-20	
   9.4543530e+03	   1.8132454e-20	
   9.9741189e+03	   1.8678680e-20	
   1.0522460e+04	   1.9301162e-20	
   1.1100946e+04	   1.9996097e-20	
   1.1711236e+04	   2.0761136e-20	
   1.2355077e+04	   2.1595145e-20	
   1.3034314e+04	   2.2497999e-20	
   1.3750893e+04	   2.3470401e-20	
   1.4506867e+04	   2.4513740e-20	
   1.5304402e+04	   2.5629976e-20	
   1.6145782e+04	   2.6821557e-20	
   1.7033418e+04	   2.8091350e-20	
   1.7969854e+04	   2.9442599e-20	
   1.8957771e+04	   3.0878893e-20	
   2.0000000e+04	   3.2404143e-20	
